rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,day,month,year,given_name_soundex,given_name_nysiis,surname_soundex,surname_nysiis,match_id
rec-873-dup-0,danidlle,fleet,26,watterson place,,elsternwick,2450,nsw,16,06,1966,D534,DANADL,F430,FLAT,6242
rec-1678-org,makayla,thorpe,15,macdonnell street,yakilli park,kogarah,3450,qld,16,01,1944,M240,MACAYL,T610,TARP,6244
rec-1188-org,olivia,tiffin,1,de lissa street,sunnyspot farm,peregian beach,3500,tas,02,01,1911,O410,OLAV,T150,TAFAN,-1
rec-643-org,emiily,,309,star close,silverweir,yarram,4505,vic,02,04,1995,E540,ENALY,,,4324
rec-1011-org,sophie,bullock,6,boolee street,,port fairy,6076,sa,26,04,1951,S100,SAFY,B420,BALAC,2059
rec-453-org,david,goldsworthy,8,palmer street,kilburnie,caulfield north,2200,vic,26,02,1965,D130,DAVAD,G432,GALDSWARTY,6245
rec-1597-dup-0,louise,breheny,13,hawker street,byamee,woodcroft,2165,sa,04,01,1946,L200,LAS,B650,BRAHANY,6246
rec-1237-org,emiily,pardey,678,cane place,rhodes cottage,gidgegannup,2097,nsw,22,03,1971,E540,ENALY,P630,PARDY,-1
rec-1332-dup-1,cadwallader,cooper,48,mckillopc ircuit,ohio ststion,kellyikle,4165,vic,18,09,1956,C343,CADWALADAR,C160,CAPAR,6248
rec-1278-org,chelsea,o'day,115,,woodleigh,woodlands,3179,nsw,26,07,1906,C420,CALS,O300,O'DY,5320
rec-918-org,eboni,pantazopoulos,147,allott place,wyoming park,aldgate,2325,sa,07,08,1986,E150,EBAN,P532,PANTASAPAL,307
rec-645-org,lily,ho,495,mccabe crescent,apple cottage,bellevue hill,2758,qld,,,,L400,LALY,H000,H,5647
rec-178-dup-3,sophie,pasoce,160,,lamingtonnstional,pacific paradise,3248,sa,27,11,1994,S100,SAFY,P220,PASAC,6256
rec-1791-dup-0,melissa,redmeind,11,crawford crescent,braemore,monbulk,4852,sa,14,11,1950,M420,MALAS,R355,RADNAD,5935
rec-12-org,barnaby,siggins,51,hurley street,lakes retirement estate,kempsey,5162,vic,21,10,1998,B651,BARNABY,S252,SAGAN,3191
rec-574-dup-0,alisa,ezis,55,lowerson place,littled ale,heahtfield,6006,vic,12,03,1991,A420,ALAS,E220,ES,6260
rec-1382-org,brooke,nguyen,0,truganini place,tallinga park,chelsea heights,6062,vic,12,08,1924,B620,BRAC,N250,NGAYAN,4015
rec-353-dup-0,darcy,shepherd,23,,unt 2,kinrsos,2540,nsw,26,12,1977,D620,DARCY,S163,SAFAD,6160
rec-1193-dup-2,hamish,gilles,157,godfrey street,cassadraeen,burleigh wqters,2370,nsw,22,08,1918,H520,HAN,G420,GAL,4594
rec-293-dup-1,samuel,voivodich,43,manton place,brentwod o vlge,budtdina,4218,nsw,24,07,1982,S540,SANAL,V132,VAVADAC,3236
rec-1957-dup-0,cannell,elal,18,mainwaring rich circuit,kincumbern autical vlge,asquith,4075,nsw,15,09,1957,C540,CANAL,E440,ELAL,3490
rec-671-dup-0,abby,robsno,19,anzac park,chanak,ettalong,3149,qld,31,01,1984,A100,ABY,R125,RABSN,4472
rec-592-dup-3,georgia,cookson,27,turner place,kapeia,salisbury east,3804,qld,05,03,1953,G620,GARG,C250,CACSAN,4973
rec-355-org,kaitlin,dixon,33,ware place,spylaw farm,morwell,2617,nsw,04,08,1942,K345,CATLAN,D250,DAXAN,5905
rec-554-dup-0,dominmic,dixon,40,candlebark close,elmwood,orangr,4178,act,09,03,1942,D552,DANANAC,D250,DAXAN,5506
rec-1127-org,,morrison,42,parnell place,,davistown,2580,nsw,15,09,1962,,,M625,MARASAN,5678
rec-248-dup-1,stephatnie,spogn,119,kenyon circuit,waverley lodge,normannhurst,3182,nsw,01,09,1943,S313,STAFATNY,S125,SPAGN,6044
rec-559-org,henry,bloomfield,97,mcdougall street,bendigo retirement village,rosebud,4563,wa,12,11,1932,H560,HANRY,B451,BLANFALD,2368
rec-1057-dup-1,charlie,roussounis,13,gledden street,woorabinda,craigomre,6076,nsw,11,11,1946,C640,CARLY,R252,RASAN,260
rec-829-org,kyra,wilde,26,groom street,binbimbie,young,3859,qld,01,06,1922,K600,CYR,W430,WALD,5835
rec-700-org,christian,white,10,boolee street,noss,doubleview,4352,nsw,25,11,1949,C623,CRASTAN,W300,WAT,1992
rec-1791-dup-2,melissa,redmondu,11,braemore,alroy circuit,long jetty,4852,sa,14,11,1950,M420,MALAS,R355,RADNAND,5936
rec-1665-dup-1,reece,garn egt,0,maclagan street,environa,carlingford,879,nt,28,08,1939,R200,RAC,G652,GARNAGT,5483
rec-279-dup-4,alia,dobrzycki,3,brittlebankcircuit,yarratbah,loganlea,2790,vic,30,01,1996,A400,AL,D162,DABRSYC,5596
rec-1091-dup-1,ronan,anthomy,100,newman morris circuit,old lake thotel,chittering,2148,vic,21,03,1971,R550,RANAN,A535,ANTANY,5666
rec-639-org,emmet,george,0,curtin shopping centre,palm lake resort,newington,4860,sa,06,08,1986,E530,ENAT,G620,GARG,3004
rec-444-dup-1,zacariah,morcom,8,dixon drive,bletchly park,toowoomba,2068,wa,03,08,1902,Z260,ZACAR,M625,MARCAN,4115
rec-1242-dup-2,caleb,lund,0,dookie street,yarraibe,harrictown,3218,nsw,20,02,1934,C410,CALAB,L530,LAD,5130
rec-169-dup-0,kimberly,pavli,346,pennefather street,,north sycney,3056,nsw,28,06,1960,K516,CANBARLY,P140,PAVL,2688
rec-1034-dup-1,erin,maynard,51,wilshire street,warialda,little irver,2777,vic,30,04,1997,E650,ERAN,M563,MAYNAD,6264
rec-19-org,jack,stanfield,0,weddin circuit,holmeleigh,madora,4350,wa,02,12,1906,J200,JAC,S351,STANFALD,-1
rec-967-dup-0,eliza,sherriff,30,a'beckett street,,craigie,4280,nsw,27,10,1947,E420,ELAS,S610,SARAF,2287
rec-1847-org,sarah,petersen,81,shenton crescent,vincent court,birkdale,4311,act,08,05,1977,S600,SAR,P362,PATARSAN,-1
rec-1302-org,grace,chitti,16,neeld place,treasalee,wyoming,3501,wa,23,07,1967,G620,GRAC,C300,CAT,3361
rec-523-org,aidan,walkley,3,bunbury street,glenview,ryde,2579,sa,13,08,1998,A350,ADAN,W424,WALCLY,-1
rec-1960-dup-3,isabella,white,74,chowne street,short st (cnr first ave) & albion park r,para h ilsl,3149,sa,27,01,1938,I214,ISABAL,W300,WAT,4582
rec-1060-org,,cochrane,192,wollongong street,sec 488,bayswater,4172,vic,13,12,1931,,,C265,CACRAN,-1
rec-1226-org,zachariah,walkley,55,thornhill crescent,brentwood vlge,little mountain,2283,tas,11,03,1971,Z260,ZACAR,W424,WALCLY,5229
rec-588-org,mitchell,nguyen,3,pleasance place,boxwood vale,sippy downs,2560,qld,26,11,1913,M324,MATCAL,N250,NGAYAN,-1
rec-885-dup-4,stella,chandler,50,ebdenstreet,rosettavillage,coffs harbour,6304,vic,15,12,1974,S340,STAL,C534,CANDLAR,146
rec-421-dup-1,charlie,eberg,21,brewster place,summerdale medical centre,frankston,4570,vic,20,10,1971,C640,CARLY,E162,EBARG,230
rec-1445-dup-0,lachlawn,hersey,26,southern cross drive,teazles,frankston,2065,sa,21,05,1962,L245,LACLAN,H620,HARSY,5184
rec-1995-dup-0,george,ferrar,0,ballumbir sxtreet,rich zedaows,highgate,4558,nsw,24,02,1951,G620,GARG,F660,FARAR,2863
rec-641-dup-0,anthony,coulosn,2,clarkso street,cadogan,tin can bay,3084,vic,18,02,1938,A535,ANTANY,C425,CALASN,6273
rec-1893-org,jack,myriti,86,phillip avenue,cheviot hills,hat head,4305,qld,04,01,1902,J200,JAC,M630,MYRAT,-1
rec-880-dup-3,,campbell,19,loder place,eden mpark,rowville,3040,sa,15,01,1957,,,C514,CANPBAL,4840
rec-1599-org,caitlin,burford,34,rowell place,johnflynn medical centre,daw park,3556,nsw,03,03,1981,C345,CATLAN,B616,BARFAD,-1
rec-900-org,ashleigh,haverfield,40,kinsella street,,coonamble,5008,sa,17,03,1938,A242,ASLAG,H161,HAVARFALD,5576
rec-1021-org,thomas,george,1,mcmanus place,stoney creek,north turramurra,3130,sa,25,02,1963,T520,TAN,G620,GARG,6277
rec-574-org,alisa,ezis,55,lowerson place,littledale,heathfield,6007,vic,12,03,1991,A420,ALAS,E220,ES,6260
rec-832-org,riley,green,46,barwon street,pink lake caravan park,wangaratta,2168,wa,14,04,1963,R400,RALY,G650,GRAN,-1
rec-145-org,charlotte,vincent,9,williamson street,lasswade,toowoomba,4814,nsw,14,02,1943,C643,CARLAT,V525,VANCAD,2005
rec-316-org,karissa,creten,185,beattie crescent,birrabilla,moranbah,2525,nsw,03,07,1936,K620,CARAS,C635,CRATAN,345
rec-1000-dup-0,sophie,waller,24,copland drive,suunybrae,mona vale,2285,vic,05,07,1938,S100,SAFY,W460,WALAR,6279
rec-1858-org,joshua,stephenson,14,hamersley place,henry kendall hostel,dilston,2319,sa,12,11,1912,J200,JAS,S315,STAFANSAN,-1
rec-375-org,sam,webb,5,deamer crescent,belaradah,west lakes shore,2570,wa,15,12,1936,S500,SAN,W100,WAB,860
rec-374-dup-2,holly,,21,vansittart crescent,mannafields farm,coomallo,3047,wa,03,11,1936,H400,HALY,,,2877
rec-392-dup-0,emiily,beams,23,kingscote crescent,cromdzle,warrae,6163,nsw,14,10,1948,E540,ENALY,B520,BAN,6281
rec-1196-org,finlay,rivers,5,crisp circuit,kersey' south,newstead,2071,vic,30,11,1911,F540,FANLY,R162,RAVAR,1791
rec-112-org,lachlan,crouch,1,gillespie street,mt annan,penrith,5040,wa,11,07,1928,L245,LACLAN,C620,CRAC,-1
rec-1975-dup-3,alisa,marous,0,algan street,belvedere,ballina,3274,qld,25,11,1906,A420,ALAS,M620,MAR,2296
rec-922-dup-2,brooke,nguyen,98,,chobe,yarracille,2107,wa,16,08,1996,B620,BRAC,N250,NGAYAN,3588
rec-1379-dup-4,oliver,salt,25,mcmillan crescent,halls of residencedmonash university,coffs harbour,7301,qld,18,12,1931,O416,OLAVAR,S430,SALT,3178
rec-951-dup-0,isabela,singleton,80,verbrugghen street,rio rita caravn park,largs,5021,vic,28,12,1907,I214,ISABAL,S524,SANGLATAN,6282
rec-977-dup-4,robert,mccarthy,9,gudgenby close,ocean star villas,cairns,3540,nsw,23,09,1907,R163,RABAD,M263,MCARTY,1946
rec-862-dup-1,arabella,stubbs,0,ringrose crescent,,millmerran,5007,wa,16,11,1926,A614,ARABAL,S312,STAB,5465
rec-615-dup-4,jayden,glsas,250,warrego cicuit,sec 202,frankston,6201,qld,19,02,1964,J350,JAYDAN,G422,GLS,3164
rec-1558-org,cooper,rushforth,6,tanderra crescent,torquay,rothwell,2115,nsw,14,09,1990,C160,CAPAR,R216,RASFART,-1
rec-1629-dup-0,maczkowiack,finn,32,oxley street,bulliacs treet,wantinra,2196,nt,31,10,1910,M220,MCSCAOAC,F500,FAN,5176
rec-176-org,yasmin,quilliam,45,mcculloch street,brackengrae,hurstbridge,5107,sa,07,12,1999,Y255,YASNAN,Q450,QALAN,3148
rec-1269-org,pearson,koopman,2595,hagelthorn street,grammar school,petersham,2009,nsw,24,06,1973,P625,PARSAN,K155,CAPNAN,-1
rec-26-org,,white,6,curlewis crescent,emu hill,upwey,2460,qld,19,01,1913,,,W300,WAT,-1
rec-164-org,lucas,,177,maloney street,dalkeith cottage,craigmore,3595,vic,07,12,1911,L220,LAC,,,6283
rec-1011-dup-2,sophie,bullock,7,boolee street,,port fairy,6076,sa,26,04,1951,S100,SAFY,B420,BALAC,2059
rec-197-dup-4,graice,morriwon,66,quinlivan crescent,,caulfield north,4102,vic,09,09,1946,G620,GRAC,M650,MARAIAN,2355
rec-1931-org,aimee,trzcinski,117,jacobs street,blue hills,frankston,2198,nsw,18,04,1928,A500,ANY,T625,TRSCANSC,1931
rec-1387-dup-0,,kempton,8,homburg street,yellow dam,blackotwn,3122,vic,08,11,1902,,,K513,CANPTAN,612
rec-638-dup-2,jinni,onglrey,5,,mt stirt,coombabah,6007,vic,11,05,1920,J500,JAN,O524,ONGLRY,5372
rec-1637-org,louis,zierholz,6,manifold place,beltrasna angus stud,barrack heights,5520,vic,15,10,1966,L200,L,Z642,ZARAL,5029
rec-73-dup-1,blak,aldous,4,yambina crescent,nort hdara,west perth,3805,nsw,17,10,1981,B420,BLAC,A432,ALD,4310
rec-459-dup-3,georgia,pettigrove,5,sinclair street,,prairie,2478,nsw,19,10,1923,G620,GARG,P326,PATAGRAV,69
rec-1983-dup-2,talia,olivefi,72,ankaa place,westlkeigh,mosman,3311,qld,31,08,1902,T400,TAL,O411,OLAVAF,5450
rec-820-org,toby,mason,71,smyth place,hartley st school,redhead,2212,qld,21,10,1997,T100,TABY,M250,MASAN,-1
rec-73-dup-0,jessica,aldoud,4,yambina crescent,northd ara,brunswci k heads,3805,nsw,17,10,1981,J220,JASAC,A433,ALDAD,4310
rec-745-org,kyle,matthews,5,tristania street,lindis faime,lower templestowe,3351,qld,18,06,1993,K400,CYL,M320,MATAE,-1
rec-844-org,caresse,lyden,13,nemarang crescent,sunnyspot farm,nunawading,3199,sa,03,08,1925,C620,CARAS,L350,LYDAN,4014
rec-6-dup-3,kayne,gillard,168,bursaria street,,leeton,2621,nsw,27,04,1934,K500,CAYN,G463,GALAD,4746
rec-957-dup-1,caitlin,gallirhir,42,lanley square,cashbaxr,rochedale south,2790,sa,26,12,1962,C345,CATLAN,G466,GALARAR,2456
rec-1594-org,leo,robson,13,nullagine street,,ingham,3840,vic,10,09,1956,L000,L,R125,RABSAN,6284
rec-1223-dup-0,ashlie,herbetr,14,spensley place,baptist retirement,whalan,3978,sa,21,05,1953,A240,ASLY,H613,HARBATR,6098
rec-508-dup-0,damny,petersen,12,owen dixon drive,reg simpob court,minto,3029,wa,22,10,1944,D500,DANY,P362,PATARSAN,3986
rec-793-org,nicholas,lovelock,8,collingridge street,rooganore,ardeer,2756,act,14,10,1991,N242,NACAL,L142,LAVALAC,5616
rec-748-dup-0,zarran,fenwikc,0,thom crescent,wallendoon station,mount evelyn,6163,tas,07,10,1900,Z650,ZARAN,F520,FANWAC,6285
rec-1432-org,griffin,hannett,13,andrews street,booroondoo north,craigmore,6009,nsw,15,03,1929,G615,GRAFAN,H530,HANAT,-1
rec-289-dup-3,ainslye,blake,60,endeavour street,sheep station,redhesd,7015,qld,20,09,1986,A524,ANSLY,B420,BLAC,4561
rec-784-dup-1,bianca,matthwes,5,wentwort h avenue,mt pleasant,toowoomba,3585,nsw,28,01,1914,B520,BANC,M320,MATW,4721
rec-1857-dup-2,michaela,thrussell,27,markell place,,frenchs forest,6728,qld,08,06,1925,M240,MACAL,T624,TRASAL,641
rec-1548-dup-0,jack,brock,45,duhig place,,boyaunp,2484,nsw,22,04,1980,J200,JAC,B620,BRAC,1255
rec-279-dup-1,alia,dobrzycki,3,brittlebank circuit,yarrabmah,loganlea,2709,vic,30,01,1996,A400,AL,D162,DABRSYC,5597
rec-395-org,olivia,green,47,mugga way,dunoon (cnr camp r road,avenell heights,6148,vic,29,10,1905,O410,OLAV,G650,GRAN,4367
rec-1172-org,takeisha,kaufman,0,holman street,mclean vlge,cooroy,2229,vic,16,01,1997,T220,TACAS,K155,CAFNAN,-1
rec-1717-dup-1,teneille,lamprey,23,forrest place,terra nostra,baysware north,4160,vic,01,11,1928,T540,TANAL,L516,LANPRY,3922
rec-491-dup-0,eliza,runfle,19,warabin crescent,east oad,mermaid waters,2644,nsw,01,01,1948,E420,ELAS,R514,RANFL,5989
rec-680-org,chelsie,kearnes,109,schomburgk street,glenveagh,dianella,5573,vic,21,04,1935,C420,CALSY,K652,CARN,-1
rec-834-dup-1,rhys,schuetz,122,howarth place,villa 19,keysborough,2024,vic,09,09,1944,R200,RY,S320,SAT,88
rec-1872-org,owen,dudley,16,shumack street,shallow crossing,logan,2166,sa,02,04,1955,O500,OAN,D340,DADLY,-1
rec-530-org,jack,facci,37,packer street,somerton park,belrose,3806,sa,16,08,1996,J200,JAC,F200,FAC,2773
rec-1403-dup-3,mikaela,white,19,anzacpark,,blair athol,4557,nsw,17,10,1981,M240,MACAL,W300,WAT,3761
rec-587-org,zac,passalacqua,67,durham place,bexley,ashwood,2222,nsw,06,02,1989,Z200,ZAC,P242,PASALACG,-1
rec-256-dup-4,,tadege,1,mcinnes street,,scarborough,2870,nsw,13,10,1900,,,T320,TADAG,709
rec-1513-dup-1,anita,brock,168,canaway place,rosetta zillage,mount warren park,2049,qld,10,06,1954,A530,ANAT,B620,BRAC,5199
rec-1201-dup-0,tommi-lee,tiut,45,vincent place,aranmor,orchard h ills,7250,tas,05,08,1920,T540,TANALY,T300,TAT,6286
rec-1736-dup-0,jaggah,waller,26,hayfiel vlge,murray crescent,ferryden park,2015,nsw,09,07,1924,J200,JAG,W460,WALAR,5537
rec-1977-org,jack,coleman,39,parkin street,tara park,tarragindi,4226,qld,20,08,1928,J200,JAC,C455,CALANAN,-1
rec-1232-dup-4,connor,rawlings,70,,oxf ord,kuraby,4216,qld,25,09,1933,C560,CANAR,R452,RALANG,893
rec-713-org,sarah,gukulurruwuy,6,barrow place,elston,ryde,3064,wa,06,12,1912,S600,SAR,G246,GACALARAUY,6117
rec-329-dup-1,abbey,hoang,16,,robgil l farm,noble wpark,2444,wa,26,12,1962,A100,ABY,H520,HANG,2603
rec-1252-dup-0,grace,george,1,hopegoodplace,willow lmdge,bonython,2550,nxw,09,09,1920,G620,GRAC,G620,GARG,6288
rec-410-org,jordan,ryan,16,carnegie crescent,tahmoor,millbrook,6004,vic,03,09,1990,J635,JARDAN,R500,RYAN,1176
rec-1708-dup-3,reece,miels,31,woronora street,wandearah,leslir vale,3110,nsw,17,01,1941,R200,RAC,M420,MAL,4807
rec-1981-org,chloe,crosthwaite,42,ashkanasy crescent,rosedale,canterbury,4215,nsw,22,07,1955,C400,CL,C623,CRASTWAT,596
rec-456-dup-2,joshua,green,17,lypiatt,maddock place,edgecliff,6244,qld,,,,J200,JAS,G650,GRAN,6293
rec-1662-dup-1,daniel,rees,1,livingston avenue,st francis room,mooroolbark,3977,qld,26,09,1983,D540,DANAL,R200,R,3459
rec-1142-org,,webb,10,barber crescent,gundaline,eleebana,3741,nsw,05,12,1928,,,W100,WAB,-1
rec-1672-dup-1,jamse,trevan,40,cumpston place,pacific palms caravn park,capetree,3350,qld,05,09,1962,J520,JANS,T615,TRAFAN,2555
rec-270-org,gemma,kopetow,21,morgan crescent,laane coree,largs north,2478,nsw,04,11,1946,G500,GAN,K130,CAPATAO,-1
rec-685-org,connor,grosser,16,herschell circuit,cladagh cottage,denhams beach,3083,qld,12,06,1923,C560,CANAR,G626,GRASAR,5766
rec-278-org,helena,ebert,21,garratt street,braeburn,aspley,2024,vic,27,03,1971,H450,HALAN,E163,EBAD,3071
rec-48-dup-0,riley,iacopetta,21,girdlestone circuit,,yackandandah,3797,qld,15,09,1966,R400,RALY,I213,IACAPAT,6066
rec-788-dup-3,charlotte,glass,3,sculpto r street,green far m mates,hahndorf,2581,qld,13,07,1951,C643,CARLAT,G420,GL,2489
rec-816-dup-2,caleb,hage,34,mcdermottstreet,the will ows,yamba,4360,sct,05,04,1911,C410,CALAB,H200,HAG,4543
rec-847-org,abby,toseland,55,haines street,hilldale,mosman,2877,sa,30,08,1910,A100,ABY,T245,TASALAD,2142
rec-1379-dup-1,olivee,sal,25,mcmillan erscent,hallsof residence monash university,coffs harbour,7310,qld,18,12,1931,O410,OLAVY,S400,SAL,3179
rec-1332-dup-0,cooepr,cadwalwlader,48,mckillop circuit,ohio station,kellyville,4175,vic,18,09,1956,C160,CAPR,C343,CADWALWLADAR,6249
rec-1276-org,anastasia,green,0,erindale drive,villa 102,portarlington,2285,nsw,28,07,1972,A523,ANASTAS,G650,GRAN,4770
rec-738-dup-1,rachel,,17,hilder street,berowra,palmerston,4740,nsw,30,05,1955,R240,RACAL,,,1131
rec-960-dup-3,ne ville,jack,21,fihellystreet,villa 2,st lucia,3108,wa,23,11,1978,N140,NAFAL,J200,JAC,1009
rec-1131-dup-0,lauren,heenan,15,warland place,belebe,st clair,3630,sa,30,06,1949,L650,LARAN,H550,HANAN,4430
rec-1389-dup-0,john-paul,binns,69,brand street,,mawson,4012,nsw,12,06,1907,J514,JANPAL,B520,BAN,5912
rec-314-org,harrison,campain,34,ossa place,,mooroolbark,6155,vic,09,04,1987,H625,HARASAN,C515,CANPAN,5205
rec-941-dup-3,cobuy,berry,0,agnewstreet,,cremorne,3088,vic,01,07,1957,C100,CABY,B600,BARY,1564
rec-1690-org,thomas,white,706,monaro crescent,birrabilla,point lonsdale,2088,wa,18,08,1931,T520,TAN,W300,WAT,152
rec-1600-dup-3,tahlia,vacchiani,0,newland street,tahmoor,blackbutt,2304,qld,07,10,1904,T400,TAL,V250,VACAN,3560
rec-1984-org,mitchell,,5,legge street,sec 552,campbellfield,2761,,31,01,1985,M324,MATCAL,,,-1
rec-493-org,callum,glossop,74,ratcliffe crescent,rowethorpe,st kilda east,6156,wa,19,12,1985,C450,CALAN,G421,GLASAP,-1
rec-1548-dup-2,,brokc,1,duhig place,,boynaup,2488,nsw,22,04,1980,,,B620,BRAC,1255
rec-479-dup-1,natalee,coleman,293,minns place,,waterman,3910,vic,05,04,1912,N340,NATALY,C455,CALANAN,601
rec-944-org,cooper,coxon,8,downard street,homewood,laanecoorie,3128,sa,23,09,1907,C160,CAPAR,C250,CAXAN,2076
rec-1584-dup-0,patrick,dargavlile,18,cerutty crescent,rosedale,st luca,3364,nsw,25,09,1977,P362,PATRAC,D621,DARGAVLAL,3274
rec-221-org,bailey,bevis,13,moorhouse street,,hawthorn,3220,nsw,17,03,1984,B400,BALY,B120,BAF,-1
rec-463-org,kyle,rothe,296,tipping place,rosetta village,mittagong,2203,nsw,02,01,1952,K400,CYL,R300,RAT,-1
rec-1207-dup-3,joshua,kenneialy,585,bardolph sgreet,gardebest,killlara,2500,wa,10,02,1988,J200,JAS,K540,CANALY,5055
rec-748-org,zarran,jiang,113,thom crescent,wallendoon station,mount evelyn,6163,tas,07,10,1900,Z650,ZARAN,J520,JANG,6285
rec-205-org,lachlan,thorpe,26,blinkhorn place,geekabee,cordeaux heights,2257,qld,28,01,1922,L245,LACLAN,T610,TARP,-1
rec-907-org,laura,braunack,87,durville crescent,parkmoor,graceville,2536,nsw,19,04,1955,L600,LAR,B652,BRANAC,928
rec-177-dup-1,joshua,parr,63,,,bungwahl,6251,vic,25,05,1995,J200,JAS,P600,PAR,3583
rec-1995-dup-1,george,ferrar,0,ballumbir street,richmeadows,highgtae,4558,nsw,24,02,1951,G620,GARG,F660,FARAR,2863
rec-1035-org,jaiden,rollins,48,rossarden street,tulgeywood,balwyn north,2224,nt,22,07,1928,J350,JADAN,R452,RALAN,999
rec-1818-org,aidan,nguyen,10,mackenzie street,port hedland regional hospital,camperdown,2573,nsw,,,,A350,ADAN,N250,NGAYAN,-1
rec-104-org,benjamin,carbone,18,wattle street,arthella,orange,3550,vic,20,08,1905,B525,BANJANAN,C615,CARBAN,5343
rec-1900-org,caresse,thost,2,schlich street,wildefell,tahmoor,4121,nsw,24,04,1920,C620,CARAS,T230,TAST,-1
rec-1813-org,oliver,green,22,fisken crescent,brackengrae,camp hill,2207,qld,15,05,1950,O416,OLAVAR,G650,GRAN,4771
rec-662-dup-3,andrew,warneke,56,namadgi circuit,carragarra,dalby,3000,nsw,10,04,1914,A536,ANDRAE,W652,WARNAC,2679
rec-816-org,caleb,hage,34,mcdermott street,dallyn,yamba,4350,act,05,04,1911,C410,CALAB,H200,HAG,4543
rec-148-dup-0,jordsn,lanyon,287,,,mona vale,6230,qld,15,12,1916,J632,JARDSN,L550,LANYAN,5272
rec-1017-org,georgia,blake,7,huntly,bristin,jesmond,830,wa,29,01,1947,G620,GARG,B420,BLAC,4905
rec-1953-dup-2,joel,ryamn,26,lance hill avenue,cameroo,forest hill,3070,nsw,,,,J400,JAL,R500,RYAN,590
rec-567-org,isabella,shandley,57,fincham crescent,wilga,thebarton,2642,nsw,02,06,1952,I214,ISABAL,S534,SANDLY,1897
rec-1022-dup-3,jackson,christo,840,fowles street,mou ntveiw,burleig heads,2830,sa,07,08,1983,J250,JACSAN,C623,CRAST,3804
rec-628-org,cambell,de la cruz,373,wirraway crescent,boxgrove,balaklava,2111,nsw,11,09,1987,C514,CANBAL,D426,DALACR,5650
rec-1657-dup-0,olivia,hobson,78,louis loder street,summitc ottage,kaleen,4870,nsw,12,08,1976,O410,OLAV,H125,HABSAN,5394
rec-35-dup-0,chloe,arneil,113,pullen sreet,blue hills,belmlnt,4883,nsw,24,12,1995,C400,CL,A654,ARNAL,1839
rec-1671-dup-2,olivia,shepherd,39,burnage place,rowethorpe,winstonthills,3183,nsw,07,09,1932,O410,OLAV,S163,SAFAD,52
rec-641-dup-3,anthony,coulson,2,clarkso nstreet,cadogan,burrell creek,3094,vic,18,02,1938,A535,ANTANY,C425,CALSAN,6274
rec-90-dup-1,dylan,nguyen,10,mackey lace,cypress garden,tyalgum,2640,vic,11,01,1958,D450,DYLAN,N250,NGAYAN,1801
rec-503-dup-0,brooke,ryan,46,hodgson crescent,karalta park,sale,3055,nsw,07,02,1983,B620,BRAC,R500,RYAN,2639
rec-656-dup-0,danielle,dent,12,kootara crescent,cave hill creek,wanniassa,4220,wa,18,01,1953,D540,DANAL,D530,DAD,4936
rec-629-dup-2,tara,,320,winter street,yengola,wannero,3153,nsw,15,06,1946,T600,TAR,,,1814
rec-318-dup-0,bryce,,16,meldrum street,rp 155232,arana hills,3128,nsw,13,06,1944,B620,BRYC,,,5868
rec-1105-dup-1,oshaughnessy,bailez,19,araluen street,barclay downs,corlaville,2114,qld,03,11,1913,O225,OSAGNASY,B420,BAL,4778
rec-1478-dup-0,nicolas,fogg,0,safari ldoge,wilshire street,lemongrove,2011,wa,27,11,1990,N242,NACAL,F200,FAG,1368
rec-1678-dup-0,thorpe,makayla,15,macdonne ll street,yakilli park,kogarah,3450,qld,16,01,1944,T610,TARP,M240,MACAYL,6244
rec-1668-dup-0,lock,emmerson,5,burnie s treet,gordale,thursdaq iland,3174,vic,29,11,1921,L200,LAC,E562,ENARSAN,461
rec-293-dup-2,samule,voivodich,43,manton p lace,brentwoo d vlge,buddan,4218,nsw,24,07,1982,S540,SANAL,V132,VAVADAC,3237
rec-1708-dup-0,madisno,miels,75,woronora street,wandearah,leslie vale,3101,nsw,16,02,1977,M325,MADASN,M420,MAL,4808
rec-1112-org,jessica,canton,31,canopus crescent,macarthur place,peregian beach,4670,vic,28,04,1984,J220,JASAC,C535,CANTAN,-1
rec-1741-org,finn,garcia,12,yumba avenue,highpoint,toogoom,7322,wa,05,01,1964,F500,FAN,G620,GARC,-1
rec-289-dup-2,ainsley,blake,60,endeavour street,sheep station,redheda,7015,qld,20,09,1986,A524,ANSLY,B420,BLAC,4562
rec-128-dup-0,jack,clapham,121,hadleigh circuit,school residence,somertoncpark,2714,qld,23,05,1996,J200,JAC,C415,CLAFAN,4706
rec-1322-dup-2,finlay,white,15,goodwin street,,salisbury heights,4228,qdl,28,06,1956,F540,FANLY,W300,WAT,4235
rec-1805-org,connor,de angelis,31,pambula street,springdale,st peters,2640,vic,29,06,1972,C560,CANAR,D524,DANGAL,-1
rec-1252-org,grace,george,1,hopegood place,willow lodge,mill park,3175,nsw,09,09,1920,G620,GRAC,G620,GARG,6289
rec-482-dup-0,amber,frah,5,solomon crescent,stoney creek,leichhardt,2507,vic,01,07,1918,A516,ANBAR,F600,FR,2505
rec-1725-dup-1,mitchell,richmond,38,,wentworth house,,6148,nsw,05,06,1911,M324,MATCAL,R255,RACNAD,5716
rec-568-dup-0,tate,hingston,159,oxley street,wylarah,kurri kurri,5040,nsw,21,05,1968,T300,TAT,H523,HANGSTAN,484
