rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,day,month,year,given_name_soundex,given_name_nysiis,surname_soundex,surname_nysiis,match_id
rec-3934-org,kai,rachwal,128,ardlethan street,glenavon,edgewater,4217,wa,30,03,1910,K000,C,R240,RACWAL,3934
rec-3735-org,jye,churches,1,fraser court,wirruna,labrador,4151,vic,10,02,1920,J000,JY,C622,CARC,3735
rec-1932-org,seanna,pendle,20,mcleod place,hawkins masonic vlge,kogarah,4600,nsw,02,06,1967,S500,SAN,P534,PANDL,1932
rec-1419-org,caitlin,alessi,1,davies place,bindana downs,tungamull,2060,vic,21,07,1941,C345,CATLAN,A420,ALAS,1419
rec-2763-org,ruben,reid,12,shannon circuit,windalea,hackham west,5159,nsw,19,10,1902,R150,RABAN,R300,RAD,2763
rec-2815-org,april,lock,4,paul coe crescent,maf-ue arabians,auburn,5035,nsw,03,02,1976,A164,APRAL,L200,LAC,2815
rec-3707-org,hayden,mortlock,5,,alice downs,kulikup,4805,qld,19,02,1957,H350,HAYDAN,M634,MARTLAC,3707
rec-4522-org,brooke,reid,27,skertchly place,santa lucille,rye,4116,qld,27,12,1943,B620,BRAC,R300,RAD,4522
rec-4362-org,macormack,wilkins,30,sexton street,raaf,buxton,4123,vic,26,10,1908,M265,MCARNAC,W425,WALCAN,4362
rec-3118-org,emma,rook,11,chauvel circle,westside,boyanup,4221,nsw,02,03,1965,E500,EN,R200,RAC,3118
rec-1742-org,amber,crouch,75,crisp street,manning village,kyabram,2648,vic,09,03,1901,A516,ANBAR,C620,CRAC,1742
rec-4730-org,isabella,campbell,1,,glen wilga,broadmeadows,4350,vic,21,04,1952,I214,ISABAL,C514,CANPBAL,4730
rec-273-org,isabella,stanley,9,spofforth street,the falls,sherwood,3150,nsw,21,10,1938,I214,ISABAL,S354,STANLY,273
rec-2101-org,tahlia,herbert,28,dolling crescent,curra park,kingston beach,3840,nt,24,07,1979,T400,TAL,H616,HARBAD,2101
rec-3998-org,annabelle,webb,105,eyre street,alcarana,turner,4157,nsw,30,09,1902,A514,ANABAL,W100,WAB,3998
rec-75-org,lachlan,webb,19,national circuit,,safety bay,7250,qld,23,04,1937,L245,LACLAN,W100,WAB,75
rec-3320-org,mia,mihaylov,1,igera place,glenview,gawler east,2093,nsw,30,03,1948,M000,M,M410,MAHAYLAV,3320
rec-577-org,william,ryan,33,limbunya street,cherrybank,new farm,4105,nsw,14,05,1955,W450,WALAN,R500,RYAN,577
rec-991-org,millie,clarke,16,darcy close,marjories corner,greenwith,3150,nsw,03,05,1916,M400,MALY,C462,CLARC,991
rec-82-org,alice,godfrey,2919,florence taylor street,wilga,kempsey,2761,vic,30,03,1991,A420,ALAC,G316,GADFRY,82
rec-1337-org,ella,sztolc,29,berrigan crescent,,rivett,3094,qld,17,12,1948,E400,EL,S342,STALC,1337
rec-3795-org,peta,stanley,17,,callatoota,northwood,2217,nsw,29,08,1945,P300,PAT,S354,STANLY,3795
rec-3859-org,leo,waterfall,1,mockridge crescent,aptmn 12,malvern east,4157,vic,08,04,1943,L000,L,W361,WATARFAL,3859
rec-4965-org,william,daish,500,osburn drive,pink lake caravan park,eastwood,3058,nsw,14,11,1931,W450,WALAN,D200,D,4965
rec-1013-org,gillian,pighin,123,hilder street,iron bark ridge,cooma,4508,nsw,01,05,1999,G450,GALAN,P250,PAGAN,1013
rec-2364-org,ella,reinhard,128,woolls street,deswod,ulverstone,6024,wa,10,06,1931,E400,EL,R563,RANAD,2364
rec-1774-org,kayla,lomman,11,barber crescent,springetts arcade,south arm,2101,nsw,18,08,1997,K400,CAYL,L550,LANAN,1774
rec-17-org,william,dixon,89,longman street,fernlea,rosebud,3315,nsw,27,09,1996,W450,WALAN,D250,DAXAN,17
rec-1984-org,travis,whale,2,sutton place,trumalon,terrigal,3976,sa,24,07,1932,T612,TRAV,W400,WAL,1984
rec-1897-org,rosie,plane,29,porteous crescent,,black rock,2062,vic,26,09,1963,R200,RASY,P450,PLAN,1897
rec-282-org,flynn,van heythuysen,0,shepherdson place,nunkeri,rose bay,2121,nsw,18,04,1978,F450,FLYN,V532,VANAYTAYSAN,282
rec-4495-org,connor,belperio,15,louisa lawson crescent,,ryde,2570,nsw,18,05,1917,C560,CANAR,B416,BALPAR,4495
rec-3033-org,benjamin,rankine,34,anstey street,forest hills,broome,3140,nsw,04,07,1912,B525,BANJANAN,R525,RANCAN,3033
rec-3524-org,lachlan,matthews,6,mcmillan crescent,corcoran,miriam vale,2009,nsw,18,08,1942,L245,LACLAN,M320,MATAE,3524
rec-2655-org,kelsey,ovens,63,biraban place,eventide homes,st albans,2470,act,30,10,1989,K420,CALSY,O152,OVAN,2655
rec-479-org,joshua,webb,10,beetaloo street,tongeroo,brighton,6110,qld,13,02,1904,J200,JAS,W100,WAB,479
rec-1883-org,georgia,rau,12,wolff crescent,mt derriwong,greendale,3805,qld,04,11,1945,G620,GARG,R000,R,1883
rec-872-org,joel,wanders,453,louis loder street,hilltop view motel,avoca,2284,qld,09,05,1912,J400,JAL,W536,WANDAR,872
rec-3968-org,charlie,furfari,132,wellington street,balfron station,harbord,3166,nsw,05,05,1941,C640,CARLY,F616,FARFAR,3968
rec-4181-org,nicholas,singleton,0,lanley square,henry kendall bayside,malabar,4560,qld,19,08,1943,N242,NACAL,S524,SANGLATAN,4181
rec-2803-org,abigail,paterson,2,bega flats,bowen park,blakehurst,4151,tas,18,12,1902,A124,ABAGAL,P362,PATARSAN,2803
rec-3570-org,jaxson,selth,1,moonta place,walhalla,maryborough,2066,qld,07,07,1913,J250,JAXSAN,S430,SALT,3570
rec-4172-org,robbie,harbord,3,wrixon street,darjeeling,myall,2299,sa,11,04,1976,R100,RABY,H616,HARBAD,4172
rec-740-org,prudence,reid,13,ashkanasy crescent,victoria mill estate,kirribilli,6163,vic,17,01,1995,P635,PRADANC,R300,RAD,740
rec-3853-org,brianna,dixon,18,staaten crescent,buckhobble,greensborough,3013,nsw,28,09,1986,B650,BRAN,D250,DAXAN,3853
rec-4496-org,hari,warnock,8,jansz crescent,brentwood vlge,broadmeadows,2486,qld,19,02,1935,H600,HAR,W652,WARNAC,4496
rec-570-org,taylah,oats,87,federal highway,scotch college,armidale,2125,nsw,15,07,1930,T400,TAYL,O320,OAT,570
rec-533-org,luke,harrington,1539,macdonnell street,glenmarla rmb 2563,cloverdale,4573,,02,02,1902,L200,LAC,H652,HARANGTAN,533
rec-1345-org,zachary,coffey,21,fellows street,brigalow court,christies beach,5031,qld,19,02,1924,Z260,ZACARY,C100,CAFY,1345
rec-2040-org,phoebe,dixon,0,theodore street,swanleigh,gordonvale,2800,act,15,05,1918,P100,FAB,D250,DAXAN,2040
rec-2932-org,zachary,kermeen,7,powell street,tourist park,yass,5162,qld,06,10,1913,Z260,ZACARY,K655,CARNAN,2932
rec-4537-org,mia,miles,54,beirne street,pacific palms caravn park,windsor,3268,nsw,26,07,1972,M000,M,M420,MAL,4537
rec-4274-org,marleigh,white,1,fink crescent,dunbar,hackham,2165,qld,20,07,1990,M642,MARLAG,W300,WAT,4274
rec-2365-org,fraser,burford,39,davidson street,riverbend,kingston,3183,qld,10,09,1931,F626,FRASAR,B616,BARFAD,2365
rec-2265-org,benedict,vincent,27,mcclaughry place,k mart plaza,cunnamulla,5047,qld,19,11,1972,B532,BANADACT,V525,VANCAD,2265
rec-3855-org,beau,green,45,darwinia terrace,kilburnie,brunswick west,2770,nsw,21,06,1915,B000,B,G650,GRAN,3855
rec-1920-org,mathilde,cookson,8,shakespeare crescent,burrawang,safety bay,5158,nsw,19,03,1957,M343,MATALD,C250,CACSAN,1920
rec-1872-org,naomi,reid,6,jamieson crescent,locn 2192,unanderra,2031,qld,21,05,1998,N500,NAN,R300,RAD,1872
rec-194-org,jayden,sekulitch,872,casuarina street,cottage rose,yagoona,4503,nsw,01,04,1931,J350,JAYDAN,S243,SACALATC,194
rec-1456-org,damien,couzens,32,paul coe crescent,mount beauty,greensborough,3206,qld,15,04,1994,D550,DANAN,C252,CASAN,1456
rec-2958-org,lily,clarke,66,,sun village,magill,3204,vic,06,09,1920,L400,LALY,C462,CLARC,2958
rec-582-org,benjamin,ayres,32,french street,red cedars motel,,3021,qld,27,09,1915,B525,BANJANAN,A620,AYR,582
rec-303-org,maria,dun,28,sheaffe street,brookvale,midway point,2229,wa,08,03,1999,M600,MAR,D500,DAN,303
rec-4453-org,samuel,peachey,28,waratah street,goonahra,wanniassa,2750,vic,13,11,1953,S540,SANAL,P200,PACY,4453
rec-4241-org,chloe,steane,13,blacket street,perisher valley,kyabram,2232,nsw,05,09,1979,C400,CL,S350,STAN,4241
rec-626-org,lauren,moorby,29,rapanea street,new chum,leongatha,3146,nsw,30,05,1982,L650,LARAN,M610,MARBY,626
rec-3287-org,william,white,3,stanbury close,,hawthorn,5092,wa,03,06,1912,W450,WALAN,W300,WAT,3287
rec-1534-org,noah,mason,15,morehead street,fingal park,duncraig,3350,nsw,29,01,1989,N000,N,M250,MASAN,1534
rec-1133-org,annabelle,berry,40,rowntree crescent,cherry haven,tongala,6028,wa,05,07,1943,A514,ANABAL,B600,BARY,1133
rec-1797-org,jessica,regalado,0,clive steele avenue,edge hill,devonport,6076,qld,02,12,1944,J220,JASAC,R243,RAGALAD,1797
rec-2088-org,andrew,webb,0,lukin place,craiglea,south brisbane,2500,vic,25,10,1900,A536,ANDRAE,W100,WAB,2088
rec-4306-org,levi,hunting,203,euree street,northern tablelands tennis academy,condell park,4207,wa,18,04,1958,L100,LAF,H535,HANTANG,4306
rec-2179-org,thomas,kinnane,10,centaurus street,water view,bondi junction,2010,nsw,07,09,1970,T520,TAN,K550,CANAN,2179
rec-1730-org,kyle,straczek,1,hardwick crescent,the willows,blacktown,2100,vic,06,05,1916,K400,CYL,S362,STRACSAC,1730
rec-753-org,micah,jolly,38,lefroy street,,yass,3088,nsw,05,06,1997,M200,MAC,J400,JALY,753
rec-3357-org,keaton,lutz,20,ragless circuit,st agnes retrmnt vlge,north sydney,6007,wa,11,09,1967,K350,CATAN,L320,LAT,3357
rec-672-org,sophie,rivera,9,burkitt street,lake chatsworth,sheidow park,2089,qld,03,02,1983,S100,SAFY,R160,RAVAR,672
rec-4056-org,matilda,satterley,5,eugenia street,strathlea,kedron,3056,qld,,,,M343,MATALD,S364,SATARLY,4056
rec-539-org,macy,donaldson,17,laseron place,barossa village,altona meadows,2767,vic,,,,M200,MCY,D543,DANALDSAN,539
rec-2857-org,angie,hyland,1,wardell place,port fairy road,beaumaris,4650,wa,03,08,1977,A520,ANGY,H453,HYLAD,2857
rec-1088-org,bethany,belonoha,17,carstensz street,greenhills,samford,6023,vic,12,05,1987,B350,BATANY,B450,BALANAH,1088
rec-4394-org,hana,nirta,113,mcburney crescent,caroona village,glen eden,4814,qld,27,01,1994,H500,HAN,N630,NART,4394
rec-3554-org,kate,mcmullen,24,,fairholme,port macquarie,2470,qld,28,09,1994,K300,CAT,M254,MCNALAN,3554
rec-3175-org,alexandra,bishop,2,black street,leetsvale caravan park,huonville,3885,nsw,13,08,1961,A425,ALAXANDR,B210,BASAP,3175
rec-4616-org,joshua,green,32,kingscote crescent,retirement village,korora,2617,vic,28,12,1935,J200,JAS,G650,GRAN,4616
rec-4180-org,finn,leslie,7,longmore crescent,the lodge,woodcroft,7250,qld,15,07,1967,F500,FAN,L240,LASLY,4180
rec-3533-org,tynan,laning,325,neeld place,rockview,lalor,6071,qld,,,,T550,TYNAN,L552,LANANG,3533
rec-2356-org,harrison,blackwell,50,leist street,ruffenuff,christies beach,3977,vic,21,03,1957,H625,HARASAN,B424,BLACWAL,2356
rec-2028-org,zachary,minter,2,miller street,,port adelaide,2300,nsw,09,03,1958,Z260,ZACARY,M536,MANTAR,2028
rec-3310-org,tristan,lombardi,3,morduant place,duck creek,kingaroy,4171,tas,22,04,1928,T623,TRASTAN,L516,LANBARD,3310
rec-4094-org,michael,boesten,7,dannevig place,leumeah,floreat,4702,qld,04,10,1999,M240,MACAL,B235,BASTAN,4094
rec-4336-org,chelsea,shepherd,4,stow place,blueberry farm est,ringwood east,2447,qld,10,03,1917,C420,CALS,S163,SAFAD,4336
rec-1434-org,sarah,mccarthy,38,nealie place,sunny braes,north ward,4017,qld,15,01,1913,S600,SAR,M263,MCARTY,1434
rec-1961-org,alicia,beaty,6,fred williams crescent,thomas scott village,mackay north,2074,nsw,14,10,1959,A420,ALAC,B300,BATY,1961
rec-2586-org,carlin,sherriff,190,hardman street,ocean park towers,cambridge,6059,vic,25,11,1965,C645,CARLAN,S610,SARAF,2586
rec-2113-org,jaxin,jolly,114,llewellyn crescent,merrimac heights,bull creek,4017,sa,02,02,1925,J250,JAXAN,J400,JALY,2113
rec-131-org,joshua,beatton,118,nunan crescent,kimbe,bundaberg,2171,sa,13,09,1909,J200,JAS,B350,BATAN,131
rec-1162-org,jack,webb,87,hodgkinson street,rabbit warren,st kilda east,2216,nsw,27,03,1973,J200,JAC,W100,WAB,1162
rec-1417-org,brooke,berryman,430,damala street,wallaces ck,glengarry,2460,vic,17,05,1950,B620,BRAC,B655,BARYNAN,1417
rec-2182-org,zachary,ebert,16,rounsevell street,lake road,mount gravatt,2112,nsw,27,11,1926,Z260,ZACARY,E163,EBAD,2182
rec-2030-org,chloe,white,7,myall street,yallanbee,north maclean,2066,vic,07,02,1983,C400,CL,W300,WAT,2030
rec-997-org,madeline,whithear,5,eggleston crescent,tinaroo falls,bunbury,4069,vic,24,03,1909,M345,MADALAN,W360,WATAR,997
rec-2095-org,ben,armiento,17,burnell place,john flynn hospital,fairlight,3630,qld,,,,B500,BAN,A655,ARNANT,2095
rec-4911-org,marlee,ryan,0,brittlebank circuit,yulunga,ringwood,7248,sa,26,01,1918,M640,MARLY,R500,RYAN,4911
rec-3516-org,miller,browne,46,chuculba crescent,gullamurra,belrose,3015,act,17,10,1967,M460,MALAR,B650,BRAON,3516
rec-2107-org,harrison,snelling,50,sproule circuit,yalkara,emerald,4226,nsw,12,04,1941,H625,HARASAN,S545,SNALANG,2107
rec-2964-org,logan,bishop,1,tanjil loop,colombo plains,inglewood,2113,qld,23,04,1900,L250,LAGAN,B210,BASAP,2964
rec-1650-org,mitchell,wilkins,3,rowe place,osborne house,hampstead gardens,4560,nsw,23,11,1929,M324,MATCAL,W425,WALCAN,1650
rec-4327-org,thomas,shepherd,12,newdegate street,dorothy genders vlge,lalor,2830,nsw,12,08,1910,T520,TAN,S163,SAFAD,4327
rec-411-org,thomas,egan,374,tipping place,timbara,peterborough,3585,tas,30,07,1943,T520,TAN,E250,EGAN,411
rec-2123-org,bryce,dixon,178,graves place,mt forrest,kelmscott,5088,vic,07,10,1930,B620,BRYC,D250,DAXAN,2123
rec-2659-org,elise,padbury,137,bennett street,sunny-brae,labrador,3630,vic,26,08,1940,E420,ELAS,P316,PADBARY,2659
rec-1407-org,nicholas,huxley,315,blackbutt street,burnside,unanderra,2213,vic,03,12,1976,N242,NACAL,H240,HAXLY,1407
rec-309-org,eliza,campbell,113,dines place,villa 74 village glen,figtree,2770,nsw,05,12,1965,E420,ELAS,C514,CANPBAL,309
rec-1915-org,shawn,boothroyd,19,melrose drive,rowethorpe,oak park,2166,sa,18,04,1970,S500,SAN,B363,BATRAYD,1915
rec-4149-org,chevonne,montalvo,42,baskerville street,kangaroo grnd,ventnor,2130,vic,11,05,1962,C150,CAFAN,M534,MANTALV,4149
rec-2646-org,amy,sommariva,26,fernie place,glenfine station,surrey hills,6167,nsw,03,03,1992,A500,ANY,S561,SANARAV,2646
rec-4493-org,,braithwaite,136,kemsley place,john flynn medical centre,bellevue hill,2234,qld,06,08,1973,,,B633,BRATWAT,4493
rec-2302-org,lachlan,pacey,180,wilshire street,cypress garden,wendouree,2770,,11,11,1971,L245,LACLAN,P200,PACY,2302
rec-2370-org,wil,eyles,157,totterdell street,rowethorpe,st kilda,2602,nsw,06,06,1906,W400,WAL,E420,EYL,2370
rec-3065-org,robbie,lowe,27,woolnough street,tintagel,armidale,4558,nsw,28,04,1968,R100,RABY,L000,LAO,3065
rec-1072-org,samuel,dixon,13,appel crescent,mulvra,orchard hills,3073,wa,25,09,1984,S540,SANAL,D250,DAXAN,1072
rec-3658-org,ruby,mccarthy,9,halford crescent,clear creek,minto,3305,qld,28,07,1949,R100,RABY,M263,MCARTY,3658
rec-106-org,elysse,mason,12,zeitz court,cleveland waters,bayswater,3840,qld,17,02,1973,E420,ELYS,M250,MASAN,106
rec-3085-org,jasper,tsialafos,0,stutchbury street,st francis vlge,cook,2233,nsw,28,04,1922,J216,JASPAR,T241,TSALAF,3085
rec-426-org,robert,clarke,42,miller street,central highlands medical centre,port macquarie,3337,vic,21,12,1960,R163,RABAD,C462,CLARC,426
rec-2992-org,noah,bruhn,23,boas place,engelbert wing,lilydale,4390,nsw,07,02,1959,N000,N,B650,BRAN,2992
rec-154-org,joel,bowran,16,port arthur street,laure,bundaberg,3927,wa,12,04,1967,J400,JAL,B650,BAORAN,154
rec-3624-org,,manzie,33,hemmant street,lasswade,ormond,3150,qld,14,07,1956,,,M520,MANSY,3624
rec-4746-org,gabrielle,fargahry-tolba,10,northbourne avenue,pia place,st georges basin,2011,vic,24,04,1964,G164,GABRAL,F626,FARGARYTALB,4746
rec-4227-org,emiily,miles,21,andrea place,apt 211,kingsford,2576,nsw,30,11,1984,E540,ENALY,M420,MAL,4227
rec-3164-org,william,markellos,13,hartog street,homewood,mansfield,3029,qld,17,07,1977,W450,WALAN,M624,MARCAL,3164
rec-4703-org,olivia,campbell,3,arkana street,,moree,3165,nsw,20,03,1964,O410,OLAV,C514,CANPBAL,4703
rec-447-org,april,mcgregor,4,launceston street,hawkins masonic vlge,kardinya,2207,wa,28,10,1954,A164,APRAL,M262,MCGRAGAR,447
rec-1764-org,katelyn,lodge,36,gregson place,congreave court,kingsford,3089,vic,09,03,1984,K345,CATALYN,L320,LADG,1764
rec-4656-org,marco,volpato,57,rabnor place,kurajong,spearwood,4224,nsw,12,03,1975,M620,MARC,V413,VALPAT,4656
rec-277-org,rachel,freeborn,16,may maxwell crescent,melinda lodge,kilsyth,7325,wa,11,04,1925,R240,RACAL,F616,FRABARN,277
rec-1207-org,kyle,clarke,27,bradfield street,parklands village,lennox head,4061,nt,09,06,1915,K400,CYL,C462,CLARC,1207
rec-2951-org,matthew,tombleson,10,ross smith crescent,corandirk,broken hill,3046,nsw,02,07,1941,M300,MATAE,T514,TANBLASAN,2951
rec-3637-org,kayden,colquhoun,17,kitson place,glenfern park,bourke,2526,nsw,30,03,1911,K350,CAYDAN,C425,CALGAHAN,3637
rec-3978-org,,babic,1,totterdell street,cooingale,st albans,4060,sa,03,04,1945,,,B120,BABAC,3978
rec-1365-org,kane,tiller,19,verbrugghen street,karana homestead,kardinya,2122,vic,09,01,1968,K500,CAN,T460,TALAR,1365
rec-4455-org,alexa-rose,vatavuk,0,tytherleigh street,flt 10,casino,4670,vic,25,08,1962,A426,ALAXARAS,V312,VATAVAC,4455
rec-4667-org,ella,clarke,53,stumm place,booroondoo north,westmeadows,5115,vic,03,02,1950,E400,EL,C462,CLARC,4667
rec-1668-org,caleb,weaver,7,arabana street,ashell,harden,7171,vic,27,05,1930,C410,CALAB,W160,WAVAR,1668
rec-815-org,holly,campbell,21,casey crescent,nestor,westmead,4573,qld,07,10,1991,H400,HALY,C514,CANPBAL,815
rec-385-org,eliza,schwidder,49,ashley drive,,homebush,4740,vic,13,10,1907,E420,ELAS,S360,SWADAR,385
rec-4224-org,christopher,felmingham,192,tallara parkway,the provincial,moree,2195,sa,27,03,1960,C623,CRASTAFAR,F455,FALNANGAN,4224
rec-4952-org,madalyn,korfia,114,vansittart crescent,bombowlee,cherrybrook,2147,qld,12,03,1969,M345,MADALYN,K610,CARF,4952
rec-246-org,rosie,morrison,35,kirkwood crescent,villa 183,springwood,2396,vic,26,03,1900,R200,RASY,M625,MARASAN,246
rec-3902-org,,oreilly,0,paul coe crescent,wylarah,tuart hill,3219,vic,25,09,1950,,,O640,ORALY,3902
rec-422-org,talia,rees,13,lethbridge street,,bronte,3038,nsw,02,04,1980,T400,TAL,R200,R,422
rec-4514-org,hamish,beams,102,mackellar crescent,rosedale,,3340,,22,04,1967,H520,HAN,B520,BAN,4514
rec-105-org,breony,webb,10,lewis luxton avenue,court units,duncraig,4216,nsw,29,05,1968,B650,BRANY,W100,WAB,105
rec-3894-org,george,snelling,18,,,paterson,6163,nsw,18,09,1980,G620,GARG,S545,SNALANG,3894
rec-1064-org,georgia,reid,15,flower place,rainmore,forest hill,7301,nsw,12,06,1997,G620,GARG,R300,RAD,1064
rec-4343-org,jordan,paterson,63,grono place,tarqua,orange,2607,nsw,19,02,1942,J635,JARDAN,P362,PATARSAN,4343
rec-2110-org,harrison,mason,132,kingstown street,toomba,hobartville,2234,wa,,,,H625,HARASAN,M250,MASAN,2110
rec-2292-org,ryan,wehr,51,marconi crescent,lasswade,robertson,2165,qld,27,06,1999,R500,RYAN,W600,WAR,2292
rec-4049-org,shane,landau,5,miller street,fenner hall,richlands,2640,vic,01,01,1943,S500,SAN,L530,LAND,4049
rec-890-org,benjamin,matthews,3,enderby street,byron van village caravan park,coorabell,2221,sa,01,05,1972,B525,BANJANAN,M320,MATAE,890
rec-2962-org,ethan,ryan,20,eaglemont retreat,melody cottage,camperdown,2615,nsw,24,05,1932,E350,ETAN,R500,RYAN,2962
rec-233-org,kirra,bahnisch,74,seaborn place,pleasant acres,arundel,3073,nsw,19,11,1978,K600,CAR,B520,BANAS,233
rec-1082-org,imogen,green,1,trickett place,nullo mntain,coromandel valley,7027,,15,06,1977,I525,INAGAN,G650,GRAN,1082
rec-2451-org,stephanie,baptist,30,dalley crescent,,winthrop,4055,nsw,03,05,1970,S315,STAFANY,B132,BAPTAST,2451
rec-1238-org,joel,londesborough,108,arthur circle,vlla 18 pacific bay resort,kings park,5606,sa,10,01,1948,J400,JAL,L532,LANDASBARAG,1238
rec-3040-org,zane,webb,21,mackinolty street,mayflower retrmnt vlge,ganmain,6018,vic,23,05,1919,Z500,ZAN,W100,WAB,3040
rec-4050-org,jamie,hashemizadeh,17,julia flynn avenue,st johns retirement village,gorokan,4205,vic,30,10,1923,J500,JANY,H252,HASANASAD,4050
rec-2027-org,oliver,bissett,6,carnegie crescent,cromdale,kingston,2110,vic,22,05,1902,O416,OLAVAR,B230,BASAT,2027
rec-4739-org,jory,chandler,5,wearing street,,chester hill,2113,nsw,11,10,1938,J600,JARY,C534,CANDLAR,4739
rec-4039-org,talissa,macgowan,31,fairfax street,rosetta village,mitcham,5290,qld,01,11,1948,T420,TALAS,M250,MCGAOAN,4039
rec-1164-org,imogen,vincent,78,brazel street,,penrith,5280,qld,03,03,1913,I525,INAGAN,V525,VANCAD,1164
rec-1462-org,aleesha,rashley,93,wybalena grove,,bayswater,3047,nsw,13,04,1950,A420,ALAS,R240,RASLY,1462
rec-2567-org,lushia,george,15,faithfull circuit,tynwall,cranbourne,5083,nsw,19,02,1918,L200,LAS,G620,GARG,2567
rec-1010-org,zali,shepherd,308,solly place,fairway,valla,2138,sa,,,,Z400,ZAL,S163,SAFAD,1010
rec-4644-org,andrew,white,12,hyndes crescent,sawtell vet hosptl & clnc,blair athol,6070,wa,01,08,1962,A536,ANDRAE,W300,WAT,4644
rec-2163-org,ella,riddell,7,springvale drive,retirement village,melville,5012,nsw,05,04,1964,E400,EL,R340,RADAL,2163
rec-3627-org,paul,maksim,35,blazey place,elouera park,kingston,3143,vic,08,01,1928,P400,PAL,M250,MACSAN,3627
rec-1320-org,emiily,boulter,12,drevermann street,manila,currimundi,3030,nsw,28,06,1977,E540,ENALY,B436,BALTAR,1320
rec-1588-org,jye,humberdross,37,coles place,de cameron,kingaroy,6230,qld,05,05,1951,J000,JY,H516,HANBARDR,1588
rec-3326-org,jarryd,george,83,gilmore crescent,,wellard,3071,qld,10,08,1932,J630,JARYD,G620,GARG,3326
rec-1968-org,john,coxon,5,paterick place,rosetta village,elizabeth park,6152,qld,,,,J500,JAN,C250,CAXAN,1968
rec-4309-org,dylan,yen,83,duffy street,apt 2005,keilor,6056,nsw,27,08,1989,D450,DYLAN,Y500,YAN,4309
rec-65-org,benjamin,moody,34,fernyhough crescent,huongold,port augusta,3192,vic,12,06,1918,B525,BANJANAN,M300,MADY,65
rec-2745-org,clain,jeffries,12,thurlow place,hawksview,mount eliza,3930,qld,06,07,1906,C450,CLAN,J162,JAFR,2745
rec-3777-org,lachlan,ricard,40,maribyrnong avenue,tintagel,bowral,4158,sa,23,11,1947,L245,LACLAN,R263,RACAD,3777
rec-2391-org,dylan,covino,63,mcgowan place,pine creek rubyvale,camden south,2280,wa,05,02,1988,D450,DYLAN,C150,CAVAN,2391
rec-3513-org,sienna,adhikari,0,dodwell street,villa 32,st peters,6215,wa,12,01,1937,S500,SAN,A326,ADACAR,3513
rec-3181-org,izaac,stubbs,158,serpentine street,grasmere park,magill,5290,nsw,01,11,1951,I220,ISAC,S312,STAB,3181
rec-1047-org,alexandra,zolyniak,131,somerset street,wandana,giralang,4285,qld,08,10,1942,A425,ALAXANDR,Z452,ZALYNAC,1047
rec-1251-org,lauren,ryan,115,jardine street,adelaide dental hospital,broadbeach waters,4207,vic,13,03,1942,L650,LARAN,R500,RYAN,1251
rec-4279-org,alexander,crouch,56,spinifex street,cresden 12182,kedron,5214,vic,23,01,1911,A425,ALAXANDAR,C620,CRAC,4279
rec-4361-org,matthew,ryan,17,darwinia terrace,swinton,acacia ridge,4214,nsw,05,09,1951,M300,MATAE,R500,RYAN,4361
rec-1471-org,dylan,robson,60,grimshaw street,wallendoon station,colac,3199,sa,03,10,1974,D450,DYLAN,R125,RABSAN,1471
rec-3936-org,dakota,jeffries,27,redcliffe street,drayton villas,ringwood north,5113,wa,12,04,1905,D230,DACAT,J162,JAFR,3936
rec-3876-org,zali,clutterbuck,13,twelve trees crescent,colbes,taringa,4178,vic,23,10,1982,Z400,ZAL,C436,CLATARBAC,3876
rec-3599-org,hannah,mason,23,smeaton circuit,dalkeith cottage,greensborough,2020,qld,11,12,1934,H500,HAN,M250,MASAN,3599
rec-189-org,madison,warneke,24,hopkins street,urara,ballarat,2444,nsw,16,10,1986,M325,MADASAN,W652,WARNAC,189
rec-2726-org,charlie,thorpe,775,edman close,kandahar,bull creek,2066,vic,23,09,1962,C640,CARLY,T610,TARP,2726
rec-1023-org,harry,mason,42,jabanungga avenue,crown reserve,ryde,4490,wa,07,06,1965,H600,HARY,M250,MASAN,1023
rec-3441-org,luke,trenerry,6,shepherd street,scotch college,leongatha,5355,sa,24,04,1980,L200,LAC,T656,TRANARY,3441
rec-3381-org,ruby,beattie,2,,gnorang,bayonet head,3021,nt,03,03,1940,R100,RABY,B300,BATY,3381
rec-4894-org,jack,salt,71,blaxland crescent,,atherton,5075,nsw,06,04,1955,J200,JAC,S430,SALT,4894
rec-2825-org,pakita,scarce,15,mckinley circuit,killarney,connellys marsh,5067,qld,06,05,1960,P230,PACAT,S620,SCARC,2825
rec-1678-org,isobel,campbell,17,,yarrandoo,strathalbyn,2770,vic,21,09,1947,I214,ISABAL,C514,CANPBAL,1678
rec-973-org,mackenzie,reid,37,ebden street,unt 2,malabar,2233,vic,03,02,1955,M252,MCANSY,R300,RAD,973
rec-2706-org,imogen,rees,5,ewing street,austral farm,diggers rest,4034,qld,29,08,1916,I525,INAGAN,R200,R,2706
rec-4732-org,robert,tiller,14,parfitt crescent,mariner views,ringwood,2540,wa,14,07,1959,R163,RABAD,T460,TALAR,4732
rec-3439-org,zack,novak,23,burara crescent,poppa downs,,4311,sa,26,10,1959,Z200,ZAC,N120,NAVAC,3439
rec-4312-org,imogen,alderson,0,merriman crescent,,kinross,2528,nsw,28,11,1904,I525,INAGAN,A436,ALDARSAN,4312
